,sigAdj,hgncSymbol,appCount,tissList
ENSG00000196139,2.6757231924689817,AKR1C3,7,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000217325,2.6615592331565616,PRELID1P1,7,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000213399,2.5716809404803187,RPS2P17,7,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000213598,2.5645130056531746,RPL31P4,7,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000230383,2.5613709757786833,RPL6P19,7,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000205639,2.559299244268093,MFSD2B,7,"['Cornea', 'Liver', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Intestine']"
ENSG00000242299,2.5399101937543676,RPS18P5,7,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000187134,2.535015049278743,AKR1C1,7,"['Cornea', 'Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000178397,2.5240369481284337,FAM220A,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000178464,2.5012615290834477,RPL10P16,7,"['Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000197496,2.4836109257228283,SLC2A10,7,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Lung', 'Skin', 'Kidney']"
ENSG00000219023,2.474298244873272,RPS15AP19,7,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000266916,2.4565615400841447,ZNF793-AS1,7,"['Cornea', 'Heart', 'Vessel', 'Lung', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000077782,2.445171510899015,FGFR1,7,"['Cornea', 'Umbilical vein', 'Lung', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000243531,2.429845037649024,EVA1CP3,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000197358,2.424737472041707,BNIP3P1,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000154864,2.41217070271096,PIEZO2,7,"['Cornea', 'Heart', 'Vessel', 'Foreskin', 'Lung', 'Kidney', 'Intestine']"
ENSG00000166770,2.3255616740682754,ZNF667-AS1,7,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000153976,2.3210315295124064,HS3ST3A1,7,"['Cornea', 'Liver', 'Vessel', 'Lung', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000223756,2.265166417411277,TSSC2,7,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Intestine']"
ENSG00000228929,2.1912947291336047,RPS13P2,7,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000240225,2.178243324391597,ZNF542P,7,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Kidney']"
ENSG00000239532,2.1740608919267226,RPL21P45,7,"['Cornea', 'Heart', 'Liver', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000235438,2.151588401108998,LOC105370105,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000235459,2.103988422526544,RPS26P31,7,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000240785,2.0674753934726087,RPL36AP21,7,"['Cornea', 'Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000185904,2.0363587633351057,LINC00839,7,"['Cornea', 'Vessel', 'Foreskin', 'Lung', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000232134,2.0147733943639166,RPS15AP12,7,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000277654,2.011782122033099,LOC440311,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000215915,1.982758423830214,ATAD3C,7,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000255562,1.9792205816075925,UNC93B6,7,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000253668,1.8826569709741374,LOC100129667,7,"['Heart', 'Liver', 'Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Skin']"
ENSG00000128709,3.771631157779856,HOXD9,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000232385,3.4672157718335925,RPS3AP25,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000136732,3.390286760605328,GYPC,6,"['Liver', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000099377,3.251359357986083,HSD3B7,6,"['Cornea', 'Vessel', 'Lung', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000216866,3.2266017098221282,RPS2P55,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000175879,3.1911384068771977,HOXD8,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000184058,3.1508348694446524,TBX1,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000136149,3.051677093232526,RPL13AP25,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000189343,3.0454712857182984,RPS2P46,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000163060,2.9653939442751707,TEKT4,6,"['Cornea', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000283566,2.9444214957207415,LOC100996792,6,"['Cornea', 'Liver', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000224577,2.922928896253877,LINC01117,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000227939,2.9032167395882915,RPL3P2,6,"['Liver', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000164619,2.8677652696599036,BMPER,6,"['Cornea', 'Heart', 'Vessel', 'Lung', 'Lymph node', 'Skin']"
ENSG00000120658,2.838405721240708,ENOX1,6,"['Cornea', 'Heart', 'Vessel', 'Lung', 'Lymph node', 'Skin']"
ENSG00000152953,2.8156111170360725,STK32B,6,"['Cornea', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000170276,2.8007529781812166,HSPB2,6,"['Cornea', 'Heart', 'Lung', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000026025,2.7879903131308885,VIM,6,"['Heart', 'Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Skin']"
ENSG00000239246,2.7848882144053775,RPS10P26,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000151632,2.77785293990368,AKR1C2,6,"['Cornea', 'Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000236552,2.721612070372249,RPL13AP5,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Kidney', 'Intestine']"
ENSG00000219133,2.691780594576423,RPL21P19,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000254012,2.669969214850974,RPL10P8,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000232573,2.652359063177557,RPL3P4,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Kidney', 'Intestine']"
ENSG00000235776,2.64699880041339,RPL7AP70,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000128652,2.6461980482062457,HOXD3,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000188375,2.646115173550513,H3-5,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000240342,2.6211961889611635,RPS2P5,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Skin', 'Intestine']"
ENSG00000215030,2.615080346975112,RPL13P12,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000164284,2.5972305054409284,GRPEL2,6,"['Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000170166,2.5899677429279526,HOXD4,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000172061,2.5877428410925414,LRRC15,6,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000189129,2.586313665120866,PLAC9,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Skin']"
ENSG00000187513,2.581244593165984,GJA4,6,"['Heart', 'Umbilical vein', 'Vessel', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000244716,2.5767552587152687,RPL17P7,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000183090,2.5173786520223564,FREM3,6,"['Cornea', 'Heart', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000234949,2.517277237116103,LOC105373958,6,"['Cornea', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000178732,2.50857993366328,GP5,6,"['Cornea', 'Liver', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000214760,2.4960004997837877,RPL21P1,6,"['Cornea', 'Heart', 'Liver', 'Umbilical vein', 'Foreskin', 'Lymph node']"
ENSG00000230076,2.4613735739069993,RPL10P6,6,"['Heart', 'Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000228887,2.4398494432471343,EEF1DP1,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000277952,2.436515431414889,SNRPCP7,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000124429,2.422603243141175,POF1B,6,"['Cornea', 'Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000237991,2.4127482963198905,RPL35P1,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000263155,2.369010236021717,MYZAP,6,"['Cornea', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000238003,2.3672827463283546,RPL10P4,6,"['Cornea', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000258780,2.3454683388017954,BMS1P15,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000157570,2.34206902233251,TSPAN18,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000213152,2.3312811599670593,RPL7AP60,6,"['Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000124343,2.311410269668926,XG,6,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Lung', 'Skin']"
ENSG00000213280,2.3092396633122294,RPS10P15,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000253995,2.2845925426732285,RPL10P18,6,"['Heart', 'Liver', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000110042,2.2735309051978936,DTX4,6,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000112964,2.268514444942591,GHR,6,"['Cornea', 'Vessel', 'Lung', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000107611,2.239070322766499,CUBN,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000157510,2.2077897847378876,AFAP1L1,6,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000232037,2.197107355469187,RPL21P29,6,"['Heart', 'Liver', 'Umbilical vein', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000220875,2.178535065999084,H3C9P,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000080709,2.177891276034835,KCNN2,6,"['Heart', 'Foreskin', 'Lung', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000143061,2.165543679437621,IGSF3,6,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000132207,2.1553489355323086,SLX1A,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000140479,2.146831407922642,PCSK6,6,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000226241,2.1389112176662395,LOC100128601,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Skin', 'Kidney', 'Intestine']"
ENSG00000216471,2.1173123837873153,RPSAP43,6,"['Cornea', 'Heart', 'Liver', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000154553,2.115571906547839,PDLIM3,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000228110,2.1101675790900747,ST13P19,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000137878,2.109974611756614,GCOM1,6,"['Cornea', 'Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000154027,2.10965354807588,AK5,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000213225,2.059325677992353,NOC2LP1,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000242600,2.056533650573512,MBL1P,6,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000153885,2.0523259737851585,KCTD15,6,"['Cornea', 'Liver', 'Umbilical vein', 'Vessel', 'Lung', 'Kidney']"
ENSG00000106236,2.050886626713651,NPTX2,6,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000100181,2.041614510195799,TPTEP1,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000239470,2.040513417805126,RPL21P97,6,"['Heart', 'Liver', 'Umbilical vein', 'Vessel', 'Lymph node', 'Kidney']"
ENSG00000244582,1.9931846531304565,RPL21P120,6,"['Heart', 'Liver', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000184232,1.9865577676294857,OAF,6,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000018869,1.952206745370934,ZNF582,6,"['Cornea', 'Heart', 'Lung', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000198046,1.94943737903497,ZNF667,6,"['Cornea', 'Heart', 'Vessel', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000144668,1.9251926356108957,ITGA9,6,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000240898,1.9024404401130122,RPL21P125,6,"['Cornea', 'Heart', 'Liver', 'Umbilical vein', 'Lymph node', 'Kidney']"
ENSG00000230507,1.8927080692433762,RPL7AP8,6,"['Cornea', 'Heart', 'Liver', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000267470,1.8796495554621178,ZNF571-AS1,6,"['Cornea', 'Heart', 'Lung', 'Skin', 'Kidney', 'Intestine']"
ENSG00000231701,1.8781335146859452,BMS1P13,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000196562,1.868104662413316,SULF2,6,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000258405,1.860743170554323,ZNF578,6,"['Cornea', 'Vessel', 'Foreskin', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000186777,1.8563298157467791,ZNF732,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000230395,1.8514810682697036,ANAPC1P3,6,"['Cornea', 'Umbilical vein', 'Vessel', 'Foreskin', 'Kidney', 'Intestine']"
ENSG00000244251,1.8310197988051276,RPL9P27,6,"['Heart', 'Liver', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000254285,1.8018064618769802,KRT8P3,6,"['Cornea', 'Liver', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000140945,1.76668364802194,CDH13,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Intestine']"
ENSG00000287346,1.680504728652174,LOC105370689,6,"['Cornea', 'Vessel', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000215146,1.633458635473092,LOC441666,6,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000128710,3.953326409389965,HOXD10,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000162493,3.945277690452291,PDPN,5,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000234498,3.755071394913613,RPL13AP20,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000162494,3.579758949832724,LRRC38,5,"['Cornea', 'Heart', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000183671,3.5589626093465414,CMKLR2,5,"['Cornea', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000153250,3.4904704052616564,RBMS1,5,"['Cornea', 'Heart', 'Lung', 'Lymph node', 'Skin']"
ENSG00000182809,3.4838824429502595,CRIP2,5,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000198355,3.3864560704366307,PIM3,5,"['Umbilical vein', 'Vessel', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000177508,3.187281990102792,IRX3,5,"['Heart', 'Vessel', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000242445,3.1766006407249057,RPL7AP11,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000139239,3.1659290400610134,RPL14P1,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000152076,3.1171778203911606,CCDC74B,5,"['Cornea', 'Vessel', 'Skin', 'Kidney', 'Intestine']"
ENSG00000226784,3.1113550480318932,PGAM4,5,"['Cornea', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000106511,3.1048780486859258,MEOX2,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000250966,3.0727907017693967,H3P14,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000204381,3.0717420169944054,LAYN,5,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000134215,3.049534527709494,VAV3,5,"['Cornea', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000212695,3.0453298004700944,RPL18AP11,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000214182,3.039326317273331,PTMAP5,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000132170,3.031222228786926,PPARG,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000127589,3.0258942630934174,TUBBP1,5,"['Liver', 'Umbilical vein', 'Foreskin', 'Kidney', 'Intestine']"
ENSG00000166250,3.025765592012171,CLMP,5,"['Cornea', 'Heart', 'Vessel', 'Lung', 'Skin']"
ENSG00000186642,3.0223337765529337,PDE2A,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000152689,3.016635179829514,RASGRP3,5,"['Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000230918,2.983294592833302,DPP4-DT,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000187546,2.9289464024944993,AGMO,5,"['Cornea', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000196565,2.9118077425847133,HBG2,5,"['Heart', 'Liver', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000241429,2.906858603777065,EEF1A1P25,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000227467,2.901779147975012,LINC01537,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000256338,2.856402282671919,RPL41P2,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000215003,2.8534378171044095,RPL15P20,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000120549,2.8527904449190666,KIAA1217,5,"['Cornea', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000180447,2.840541214247728,GAS1,5,"['Cornea', 'Lung', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000189120,2.8374046681898384,SP6,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000163762,2.8098121720892686,TM4SF18,5,"['Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000146677,2.8031165782814655,RPL32P18,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000170323,2.802119977942471,FABP4,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000223361,2.796639956390904,FTH1P10,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000124399,2.7962261486779907,NDUFB4P12,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000219470,2.7949500671485867,RPS2P29,5,"['Umbilical vein', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000183298,2.7785131764028645,RPSAP19,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000233913,2.7757439163802866,RPL10P9,5,"['Heart', 'Umbilical vein', 'Vessel', 'Skin', 'Intestine']"
ENSG00000284337,2.7500633798329575,LIMS3-LOC440895,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000250786,2.7451251636039986,SNHG18,5,"['Cornea', 'Vessel', 'Lung', 'Lymph node', 'Kidney']"
ENSG00000165655,2.7325826533942323,ZNF503,5,"['Cornea', 'Lung', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000184986,2.7144912434039195,TMEM121,5,"['Umbilical vein', 'Vessel', 'Lung', 'Lymph node', 'Kidney']"
