,sigAdj,hgncSymbol,appCount,tissList
ENSG00000078579,2.02261955692073,FGF20,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000135114,1.8910488178888187,OASL,6,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lung', 'Intestine']"
ENSG00000085563,1.844346440543169,ABCB1,6,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000167912,1.715707053165585,LOC100505501,6,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000103852,4.225219122696943,TTC23,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000115828,3.5501895557255225,QPCT,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000137628,3.550107218656051,DDX60,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000165949,3.4856010437489857,IFI27,5,"['Heart', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000139132,3.463061747406976,FGD4,5,"['Liver', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000173848,3.401548068461679,NET1,5,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000197822,3.3658161101582538,OCLN,5,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000134046,3.319024120060031,MBD2,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000099219,3.2907801877052925,ERMP1,5,"['Heart', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000225830,3.2603985010080763,ERCC6,5,"['Liver', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000135899,3.2031134024694223,SP110,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000123104,3.1093532426731545,ITPR2,5,"['Heart', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000179456,3.019427945995239,ZBTB18,5,"['Cornea', 'Heart', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000160710,2.978562320223424,ADAR,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000166164,2.972882151174636,BRD7,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000198648,2.939550368262613,STK39,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000011566,2.8925553487204914,MAP4K3,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000006831,2.8893561845182405,ADIPOR2,5,"['Cornea', 'Heart', 'Umbilical vein', 'Foreskin', 'Lymph node']"
ENSG00000041802,2.8784001561343677,LSG1,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000173442,2.8783317857267017,EHBP1L1,5,"['Cornea', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000112541,2.8677433950627274,PDE10A,5,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000165959,2.845644463645999,CLMN,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000106443,2.788026902372013,PHF14,5,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000158467,2.7613298984075203,AHCYL2,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000043143,2.714315141044699,JADE2,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000136052,2.712751659854388,SLC41A2,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000101421,2.651257375061758,CHMP4B,5,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Foreskin']"
ENSG00000197892,2.637483849960982,KIF13B,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000166510,2.630167728619163,CCDC68,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000033627,2.6278529987819073,ATP6V0A1,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node']"
ENSG00000162687,2.624326651262438,KCNT2,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000215114,2.6141633048263895,UBXN2B,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000108395,2.6121517134664636,TRIM37,5,"['Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000268388,2.5867070283605296,FENDRR,5,"['Heart', 'Umbilical vein', 'Vessel', 'Skin', 'Kidney']"
ENSG00000198160,2.5604158255357143,MIER1,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000116127,2.5475059475540593,ALMS1,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000137815,2.5348289363963863,RTF1,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000163960,2.505704849720801,UBXN7,5,"['Heart', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000134278,2.502931125888561,SPIRE1,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000119900,2.488454414287706,OGFRL1,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000235378,2.4777205562633946,MRPS10P1,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000165730,2.4725043462434435,STOX1,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Skin']"
ENSG00000234981,2.4468283829718125,RPL7AP20,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000102241,2.446523908674128,HTATSF1,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000124313,2.4171603470690006,IQSEC2,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000075711,2.412780738295536,DLG1,5,"['Heart', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000180881,2.375054535779828,CAPS2,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000156535,2.3724250764112833,CD109,5,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000138772,2.37099383285863,ANXA3,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000185219,2.3268206042374184,ZNF445,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000261217,2.31959181302861,BCAP31P1,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000140265,2.3037897055277203,ZSCAN29,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000153395,2.2782620587574285,LPCAT1,5,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000137752,2.272810158524204,CASP1,5,"['Heart', 'Umbilical vein', 'Vessel', 'Skin', 'Kidney']"
ENSG00000155380,2.2701213283634636,SLC16A1,5,"['Heart', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000100888,2.2683335859725364,CHD8,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000138593,2.264155518591317,SECISBP2L,5,"['Heart', 'Umbilical vein', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000085382,2.2542037872047316,HACE1,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000150977,2.2532292494000843,RILPL2,5,"['Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000163840,2.2489941931422592,DTX3L,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000125351,2.2339382805428345,UPF3B,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000106785,2.2307780100405665,TRIM14,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node']"
ENSG00000115020,2.2246648965338722,PIKFYVE,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000187608,2.218266034873818,ISG15,5,"['Heart', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000166450,2.183320654213529,PRTG,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000131844,2.182485548520854,MCCC2,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000096070,2.1716141511349702,BRPF3,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000005175,2.159895478102449,RPAP3,5,"['Vessel', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000171603,2.154090697689449,CLSTN1,5,"['Cornea', 'Heart', 'Umbilical vein', 'Foreskin', 'Lymph node']"
ENSG00000225206,2.1361330988123157,MIR137HG,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000187689,2.127940110117108,AMTN,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000257702,2.1246891209994643,LBX2-AS1,5,"['Cornea', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000226439,2.124529112416438,RPS12P9,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000159216,2.1178317975478036,RUNX1,5,"['Heart', 'Umbilical vein', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000170142,2.1061521498607654,UBE2E1,5,"['Cornea', 'Heart', 'Umbilical vein', 'Foreskin', 'Lymph node']"
ENSG00000102081,2.1046487957231674,FMR1,5,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000186834,2.103491472932047,HEXIM1,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000152778,2.101504836532848,IFIT5,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000198900,2.0957266939732553,TOP1,5,"['Cornea', 'Heart', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000090686,2.0878612942262214,USP48,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000053747,2.077657657778358,LAMA3,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000183741,2.0682835337326297,CBX6,5,"['Cornea', 'Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000204104,2.0579714803377582,TRAF3IP1,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000143970,2.0479210565526587,ASXL2,5,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000132670,2.0380781073815366,PTPRA,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000119596,2.0327481751265557,YLPM1,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000009954,2.019494205393181,BAZ1B,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000206538,2.016211354987022,VGLL3,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000168016,1.9991804890084155,TRANK1,5,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node', 'Kidney']"
ENSG00000138433,1.9979788265236091,CIR1,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000244052,1.995797390609249,RPL5P24,5,"['Heart', 'Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000181555,1.9442101821566589,SETD2,5,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000104177,1.943399465107074,MYEF2,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000168944,1.93519740266027,CEP120,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000213051,1.8413837718009192,RPL5P5,5,"['Heart', 'Vessel', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000180340,1.8360469513112938,FZD2,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000010030,1.8332706101511635,ETV7,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000228861,1.7880523497341987,RPL23AP12,5,"['Foreskin', 'Lymph node', 'Skin', 'Kidney', 'Intestine']"
ENSG00000077157,1.7826491249334708,PPP1R12B,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000142235,1.772931485290922,LMTK3,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000172731,1.7628953554866793,LRRC20,5,"['Heart', 'Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000166897,1.7562787962778112,ELFN2,5,"['Cornea', 'Heart', 'Umbilical vein', 'Vessel', 'Lymph node']"
ENSG00000144834,1.7551767381280647,TAGLN3,5,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000169249,1.7421936377910288,ZRSR2,5,"['Heart', 'Umbilical vein', 'Vessel', 'Foreskin', 'Intestine']"
ENSG00000168490,1.6195434344743689,PHYHIP,5,"['Heart', 'Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000115271,4.3865449395665435,GCA,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000162654,4.290670420140911,GBP4,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000081803,4.178114822259036,CADPS2,4,"['Liver', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000169604,4.137331265156588,ANTXR1,4,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000176788,4.061031148999787,BASP1,4,"['Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000011405,3.8959754239234465,PIK3C2A,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000033170,3.61740320627593,FUT8,4,"['Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000087253,3.57496263793712,LPCAT2,4,"['Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000168724,3.421709670836912,DNAJC21,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000198722,3.398189020604343,UNC13B,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000182263,3.3904400186424954,FIGN,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000198464,3.385415444615469,ZNF480,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000119917,3.365822792099282,IFIT3,4,"['Heart', 'Umbilical vein', 'Foreskin', 'Lung']"
ENSG00000095637,3.342295035542308,SORBS1,4,"['Umbilical vein', 'Vessel', 'Foreskin', 'Skin']"
ENSG00000140403,3.262520730156283,DNAJA4,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000165671,3.2619176128917147,NSD1,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000142875,3.2054908062354186,PRKACB,4,"['Cornea', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000159842,3.1095038383018148,ABR,4,"['Heart', 'Umbilical vein', 'Foreskin', 'Lymph node']"
ENSG00000180257,3.0718978153562486,ZNF816,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000070081,3.0572471611668846,NUCB2,4,"['Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000164176,3.053061060287863,EDIL3,4,"['Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000143248,3.0422556481840357,RGS5,4,"['Foreskin', 'Skin', 'Kidney', 'Intestine']"
ENSG00000198589,3.041514722161976,LRBA,4,"['Heart', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000118762,3.0402553463656212,PKD2,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000124201,3.0302469568972064,ZNFX1,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000065923,3.014299469611516,SLC9A7,4,"['Foreskin', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000227345,2.991787986358281,PARG,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000109790,2.9904157246813847,KLHL5,4,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin']"
ENSG00000132405,2.9693256519143936,TBC1D14,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000163659,2.960777977549785,TIPARP,4,"['Heart', 'Umbilical vein', 'Foreskin', 'Intestine']"
ENSG00000141522,2.9500009254751975,ARHGDIA,4,"['Cornea', 'Heart', 'Foreskin', 'Lymph node']"
ENSG00000196104,2.9486422078974455,SPOCK3,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000112079,2.9152427991095404,STK38,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000122484,2.897152099435913,RPAP2,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000198157,2.885354397990915,HMGN5,4,"['Vessel', 'Foreskin', 'Skin', 'Intestine']"
ENSG00000059378,2.8829068217758866,PARP12,4,"['Heart', 'Skin', 'Kidney', 'Intestine']"
ENSG00000144283,2.8807934377474975,PKP4,4,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Skin']"
ENSG00000082438,2.8774339870581658,COBLL1,4,"['Heart', 'Vessel', 'Lymph node', 'Skin']"
ENSG00000171735,2.8665016936649774,CAMTA1,4,"['Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000116205,2.858546920056435,TCEANC2,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000036257,2.8492609994708085,CUL3,4,"['Vessel', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000234456,2.8445022838308236,MAGI2-AS3,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000153827,2.8405362182908376,TRIP12,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000006715,2.838013978665869,VPS41,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000145685,2.8280656379855555,LHFPL2,4,"['Foreskin', 'Lymph node', 'Skin', 'Kidney']"
ENSG00000158691,2.827507012348967,ZSCAN12,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000157625,2.819371368345148,TAB3,4,"['Umbilical vein', 'Vessel', 'Lymph node', 'Skin']"
ENSG00000144036,2.8175715837927715,EXOC6B,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000077684,2.814282287941107,JADE1,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000125779,2.8118579610691903,PANK2,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000055208,2.8108795481416884,TAB2,4,"['Umbilical vein', 'Vessel', 'Lymph node', 'Intestine']"
ENSG00000077097,2.8041834178855174,TOP2B,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000140455,2.7877065823738247,USP3,4,"['Foreskin', 'Lymph node', 'Skin', 'Intestine']"
ENSG00000100938,2.770968860201868,GMPR2,4,"['Heart', 'Foreskin', 'Lymph node', 'Intestine']"
ENSG00000136731,2.761909211343366,UGGT1,4,"['Heart', 'Lymph node', 'Kidney', 'Intestine']"
ENSG00000169499,2.740541877260271,PLEKHA2,4,"['Umbilical vein', 'Foreskin', 'Lymph node', 'Intestine']"
